Date,State,Negative,Positive,Total Samples
09-07-2020,Telangana,109809,30946,140755
10-07-2020,Telangana,118885,32224,151109
11-07-2020,Telangana,128769,33402,162171
12-07-2020,Telangana,135653,34671,170324
13-07-2020,Telangana,145628,36221,181849
14-07-2020,Telangana,157279,37745,195024
15-07-2020,Telangana,169324,39342,208666
16-07-2020,Telangana,,41018,222693
17-07-2020,Telangana,,42496,237817
18-07-2020,Telangana,,43780,252700
19-07-2020,Telangana,,45076,265219
20-07-2020,Telangana,,46274,276222
21-07-2020,Telangana,,47705,293077
22-07-2020,Telangana,,49259,308959
23-07-2020,Telangana,,50826,322326
24-07-2020,Telangana,,52466,337771
25-07-2020,Telangana,,54059,353425
27-07-2020,Telangana,,55532,363242
28-07-2020,Telangana,,57142,379081
29-07-2020,Telangana,,58906,397939
30-07-2020,Telangana,,60717,416202
31-07-2020,Telangana,,62703,437582
01-08-2020,Telangana,,64786,458593
02-08-2020,Telangana,,66677,477795
03-08-2020,Telangana,,67660,487238
04-08-2020,Telangana,,68946,501025
05-08-2020,Telangana,,70958,522143
06-08-2020,Telangana,,73050,543489
07-08-2020,Telangana,,75257,566984
08-08-2020,Telangana,,77513,590306
09-08-2020,Telangana,,79495,613231
10-08-2020,Telangana,,80751,624840
11-08-2020,Telangana,,82647,642875
12-08-2020,Telangana,,,665847
13-08-2020,Telangana,,,689150
14-08-2020,Telangana,,,711196
15-08-2020,Telangana,,90259,732435
16-08-2020,Telangana,,91361,744555
17-08-2020,Telangana,,,753349
18-08-2020,Telangana,,93937,772928
19-08-2020,Telangana,,95700,797470
20-08-2020,Telangana,,97424,821311
21-08-2020,Telangana,,99391,848078
22-08-2020,Telangana,,101865,891173
23-08-2020,Telangana,,104249,931839
24-08-2020,Telangana,,106091,968121
25-08-2020,Telangana,,108670,1021054
26-08-2020,Telangana,,111688,1082094
27-08-2020,Telangana,,114483,1142480
28-08-2020,Telangana,,117415,1204343
29-08-2020,Telangana,,120166,1266643
30-08-2020,Telangana,,123090,1327791
31-08-2020,Telangana,,124963,1365582
01-09-2020,Telangana,,,1423846
02-09-2020,Telangana,,,1483267
03-09-2020,Telangana,,,1542978
04-09-2020,Telangana,,,1605521
05-09-2020,Telangana,,,1667653
06-09-2020,Telangana,,,1730389
07-09-2020,Telangana,,,1766982
08-09-2020,Telangana,,,1827905
09-09-2020,Telangana,,,1890554
10-09-2020,Telangana,,,1953571
11-09-2020,Telangana,,,2016461
12-09-2020,Telangana,,,2078695
13-09-2020,Telangana,,,2134912
14-09-2020,Telangana,,,2169339
15-09-2020,Telangana,,,2220586
16-09-2020,Telangana,,,2276222
17-09-2020,Telangana,,,2329316
18-09-2020,Telangana,,,2379950
19-09-2020,Telangana,,,2434409
20-09-2020,Telangana,,,2488220
21-09-2020,Telangana,,,2519315
11-04-2020,Tripura,335,2,337
15-04-2020,Tripura,,2,738
16-04-2020,Tripura,760,2,762
21-04-2020,Tripura,2602,2,2604
22-04-2020,Tripura,3123,2,3215
01-05-2020,Tripura,4825,3,4828
02-05-2020,Tripura,4950,5,4955
03-05-2020,Tripura,5157,5,5162
04-05-2020,Tripura,5377,17,5394
05-05-2020,Tripura,5820,30,5850
06-05-2020,Tripura,6185,43,6228
07-05-2020,Tripura,6828,89,6917
08-05-2020,Tripura,7359,89,7448
09-05-2020,Tripura,8221,119,8340
10-05-2020,Tripura,8955,136,9091
11-05-2020,Tripura,9442,154,9596
12-05-2020,Tripura,10189,155,10344
13-05-2020,Tripura,10991,155,11146
14-05-2020,Tripura,11648,156,11804
15-05-2020,Tripura,12405,156,12561
16-05-2020,Tripura,13011,167,13178
17-05-2020,Tripura,13583,167,13750
18-05-2020,Tripura,14119,167,14286
19-05-2020,Tripura,14914,169,15083
20-05-2020,Tripura,15694,173,15822
21-05-2020,Tripura,16610,173,16873
22-05-2020,Tripura,17546,175,17721
23-05-2020,Tripura,18546,191,18737
24-05-2020,Tripura,19537,191,19278
25-05-2020,Tripura,20637,198,20871
26-05-2020,Tripura,21840,209,22049
27-05-2020,Tripura,23032,232,23264
28-05-2020,Tripura,23884,242,24126
29-05-2020,Tripura,25159,244,25403
30-05-2020,Tripura,26105,271,26376
31-05-2020,Tripura,27159,316,27475
01-06-2020,Tripura,27937,423,28360
02-06-2020,Tripura,28595,471,29066
03-06-2020,Tripura,29859,622,30481
04-06-2020,Tripura,30492,646,31138
05-06-2020,Tripura,31606,694,32300
06-06-2020,Tripura,32582,749,33331
07-06-2020,Tripura,34461,802,35263
08-06-2020,Tripura,36613,840,37453
09-06-2020,Tripura,37706,866,38572
10-06-2020,Tripura,39130,897,40027
11-06-2020,Tripura,40474,915,41389
12-06-2020,Tripura,39877,960,40837
13-06-2020,Tripura,42930,1042,43972
14-06-2020,Tripura,44940,1075,46015
15-06-2020,Tripura,46599,1084,47683
16-06-2020,Tripura,48118,1090,49208
17-06-2020,Tripura,49135,1133,50268
18-06-2020,Tripura,50341,1154,51495
19-06-2020,Tripura,51571,1181,52752
20-06-2020,Tripura,52716,1189,53905
21-06-2020,Tripura,53759,1224,54983
22-06-2020,Tripura,54795,1240,56035
23-06-2020,Tripura,55638,1263,56901
24-06-2020,Tripura,56490,1263,57753
25-06-2020,Tripura,57730,1295,59025
26-06-2020,Tripura,58869,1330,60199
27-06-2020,Tripura,59855,1339,61194
28-06-2020,Tripura,60927,1351,62278
29-06-2020,Tripura,61979,1385,63364
30-06-2020,Tripura,63085,1393,64478
01-07-2020,Tripura,64148,1401,65549
02-07-2020,Tripura,65815,1440,67255
03-07-2020,Tripura,67101,1533,68634
04-07-2020,Tripura,68333,1558,69891
05-07-2020,Tripura,69757,1581,71338
06-07-2020,Tripura,71366,1692,73058
07-07-2020,Tripura,72514,1716,74230
08-07-2020,Tripura,73868,1773,75641
09-07-2020,Tripura,75650,1789,77439
10-07-2020,Tripura,77498,1931,79429
11-07-2020,Tripura,79669,1962,81631
12-07-2020,Tripura,81286,2067,83353
13-07-2020,Tripura,84118,2093,86211
14-07-2020,Tripura,86494,2183,88677
15-07-2020,Tripura,90032,2281,92313
16-07-2020,Tripura,,2379,95328
17-07-2020,Tripura,95092,2497,97471
18-07-2020,Tripura,102390,2668,105058
19-07-2020,Tripura,106398,2892,109290
20-07-2020,Tripura,111072,3093,114165
21-07-2020,Tripura,115701,3345,119046
22-07-2020,Tripura,119801,3471,123269
23-07-2020,Tripura,,3677,127742
24-07-2020,Tripura,127708,3777,131485
25-07-2020,Tripura,131554,3882,135436
26-07-2020,Tripura,134181,3919,138100
27-07-2020,Tripura,138209,4066,142275
28-07-2020,Tripura,144590,4287,148877
29-07-2020,Tripura,151879,4503,156382
30-07-2020,Tripura,158918,4722,163640
31-07-2020,Tripura,165838,4996,170834
01-08-2020,Tripura,170923,5248,176171
02-08-2020,Tripura,175295,5389,180684
04-08-2020,Tripura,178707,5520,184227
05-08-2020,Tripura,182205,5643,187848
06-08-2020,Tripura,184752,5740,190492
07-08-2020,Tripura,187400,5868,193268
08-08-2020,Tripura,190426,6014,196440
09-08-2020,Tripura,193776,6161,199937
10-08-2020,Tripura,195781,6223,202004
11-08-2020,Tripura,198738,6387,205125
12-08-2020,Tripura,201668,6497,208165
13-08-2020,Tripura,204060,6618,210678
14-08-2020,Tripura,206948,6782,213730
15-08-2020,Tripura,210170,6949,217119
16-08-2020,Tripura,211905,7076,218981
17-08-2020,Tripura,213570,7219,220789
18-08-2020,Tripura,216542,7424,223966
19-08-2020,Tripura,220343,7660,228003
20-08-2020,Tripura,222866,7850,230716
21-08-2020,Tripura,225607,8106,233713
22-08-2020,Tripura,229364,8386,237750
23-08-2020,Tripura,232384,8717,241101
24-08-2020,Tripura,234696,8917,243613
25-08-2020,Tripura,238089,9210,247299
26-08-2020,Tripura,242118,9539,251657
27-08-2020,Tripura,245953,9924,255877
28-08-2020,Tripura,249940,10433,260373
29-08-2020,Tripura,253779,10876,264655
30-08-2020,Tripura,256953,11323,268276
31-08-2020,Tripura,259526,11644,271170
01-09-2020,Tripura,262046,12153,274199
02-09-2020,Tripura,265232,12719,277951
03-09-2020,Tripura,269489,13309,282798
04-09-2020,Tripura,273185,13833,287018
05-09-2020,Tripura,277745,,292269
06-09-2020,Tripura,281973,15127,297100
07-09-2020,Tripura,284960,15526,300486
08-09-2020,Tripura,288604,16154,304758
09-09-2020,Tripura,292186,16736,308922
10-09-2020,Tripura,296545,17271,313816
11-09-2020,Tripura,300751,17830,318581
12-09-2020,Tripura,305328,18300,323628
13-09-2020,Tripura,308914,18929,327843
14-09-2020,Tripura,312187,19184,331371
15-09-2020,Tripura,315971,19715,335686
16-09-2020,Tripura,319833,20169,340002
17-09-2020,Tripura,324222,20696,344918
18-09-2020,Tripura,326990,20969,347959
19-09-2020,Tripura,330500,,352004
20-09-2020,Tripura,334325,22029,356354
21-09-2020,Tripura,336604,22272,358876
05-04-2020,Uttar Pradesh,4796,278,5255
05-04-2020,Uttar Pradesh,4796,278,5255
09-04-2020,Uttar Pradesh,7898,410,8402
10-04-2020,Uttar Pradesh,8798,433,9332
11-04-2020,Uttar Pradesh,10012,452,10595
12-04-2020,Uttar Pradesh,11250,483,11855
13-04-2020,Uttar Pradesh,12542,558,13287
14-04-2020,Uttar Pradesh,15134,660,15914
15-04-2020,Uttar Pradesh,18595,727,19506
16-04-2020,Uttar Pradesh,20374,805,21384
17-04-2020,Uttar Pradesh,23648,849,24643
18-04-2020,Uttar Pradesh,27262,974,28484
19-04-2020,Uttar Pradesh,,1100,31767
20-04-2020,Uttar Pradesh,32874,1184,34326
21-04-2020,Uttar Pradesh,36378,1337,37933
22-04-2020,Uttar Pradesh,40263,1449,42192
23-04-2020,Uttar Pradesh,43495,1510,45483
24-04-2020,Uttar Pradesh,51161,1621,53166
25-04-2020,Uttar Pradesh,54216,1793,56851
26-04-2020,Uttar Pradesh,58492,1873,61799
27-04-2020,Uttar Pradesh,64139,1896,67145
28-04-2020,Uttar Pradesh,67266,2053,70307
29-04-2020,Uttar Pradesh,70436,2134,73716
30-04-2020,Uttar Pradesh,74864,2211,78013
01-05-2020,Uttar Pradesh,79091,2328,82459
02-05-2020,Uttar Pradesh,82356,2487,85729
03-05-2020,Uttar Pradesh,91828,2645,95841
04-05-2020,Uttar Pradesh,94682,2766,98300
05-05-2020,Uttar Pradesh,101389,2880,105234
06-05-2020,Uttar Pradesh,106043,2998,109888
07-05-2020,Uttar Pradesh,109628,3071,113670
08-05-2020,Uttar Pradesh,115646,3214,119688
09-05-2020,Uttar Pradesh,120764,3373,124791
10-05-2020,Uttar Pradesh,125696,3467,129955
11-05-2020,Uttar Pradesh,131293,3573,135760
12-05-2020,Uttar Pradesh,135754,3664,140166
13-05-2020,Uttar Pradesh,141068,3578,145637
14-05-2020,Uttar Pradesh,147755,3902,153139
15-05-2020,Uttar Pradesh,153588,4057,159282
16-05-2020,Uttar Pradesh,157001,4258,163105
17-05-2020,Uttar Pradesh,165832,4464,172219
18-05-2020,Uttar Pradesh,170132,4605,176479
19-05-2020,Uttar Pradesh,175412,4926,182184
20-05-2020,Uttar Pradesh,184209,5175,191164
21-05-2020,Uttar Pradesh,199469,5515,206811
22-05-2020,Uttar Pradesh,207079,5735,214060
23-05-2020,Uttar Pradesh,210864,6017,217867
24-05-2020,Uttar Pradesh,222341,6268,229621
25-05-2020,Uttar Pradesh,228173,6497,235622
26-05-2020,Uttar Pradesh,232290,6724,240588
27-05-2020,Uttar Pradesh,239592,6991,240588
28-05-2020,Uttar Pradesh,247747,7170,256267
29-05-2020,Uttar Pradesh,261911,7445,270920
30-05-2020,Uttar Pradesh,270160,7701,279288
31-05-2020,Uttar Pradesh,279569,8075,289892
01-06-2020,Uttar Pradesh,287806,8361,297903
02-06-2020,Uttar Pradesh,296705,8729,307621
03-06-2020,Uttar Pradesh,306672,8870,317780
04-06-2020,Uttar Pradesh,318562,9237,330663
05-06-2020,Uttar Pradesh,332126,9733,344717
06-06-2020,Uttar Pradesh,342360,10103,355085
07-06-2020,Uttar Pradesh,346684,10536,360258
08-06-2020,Uttar Pradesh,366630,10947,380723
09-06-2020,Uttar Pradesh,377667,11335,391286
10-06-2020,Uttar Pradesh,390841,11610,404637
11-06-2020,Uttar Pradesh,405442,12088,420669
12-06-2020,Uttar Pradesh,421499,12619,435601
13-06-2020,Uttar Pradesh,433754,13118,449616
14-06-2020,Uttar Pradesh,442598,13615,467702
15-06-2020,Uttar Pradesh,,14091,466081
16-06-2020,Uttar Pradesh,,14598,480047
17-06-2020,Uttar Pradesh,,15181,496206
18-06-2020,Uttar Pradesh,,15785,515280
19-06-2020,Uttar Pradesh,,16594,532505
20-06-2020,Uttar Pradesh,,17135,542972
21-06-2020,Uttar Pradesh,,17731,560697
22-06-2020,Uttar Pradesh,,18322,574304
23-06-2020,Uttar Pradesh,,18893,588186
24-06-2020,Uttar Pradesh,,19557,603390
25-06-2020,Uttar Pradesh,,20193,620954
26-06-2020,Uttar Pradesh,,20943,642833
27-06-2020,Uttar Pradesh,,21549,663096
28-06-2020,Uttar Pradesh,,22147,684296
29-06-2020,Uttar Pradesh,,22828,707839
30-06-2020,Uttar Pradesh,,23492,727793
01-07-2020,Uttar Pradesh,,24056,758915
02-07-2020,Uttar Pradesh,,24825,781584
03-07-2020,Uttar Pradesh,,25797,810991
04-07-2020,Uttar Pradesh,,26554,834991
05-07-2020,Uttar Pradesh,,27707,887997
06-07-2020,Uttar Pradesh,,28636,917114
07-07-2020,Uttar Pradesh,,29968,947453
08-07-2020,Uttar Pradesh,,31156,1003280
09-07-2020,Uttar Pradesh,,32362,1036106
10-07-2020,Uttar Pradesh,,33700,1074112
11-07-2020,Uttar Pradesh,,35092,1116466
12-07-2020,Uttar Pradesh,,36476,1156089
13-07-2020,Uttar Pradesh,,38130,1192089
14-07-2020,Uttar Pradesh,,39724,1231939
15-07-2020,Uttar Pradesh,,41383,1277241
16-07-2020,Uttar Pradesh,,43441,1325327
17-07-2020,Uttar Pradesh,,,1379534
18-07-2020,Uttar Pradesh,,47036,1426303
19-07-2020,Uttar Pradesh,,49286,1470426
20-07-2020,Uttar Pradesh,,51160,1513827
21-07-2020,Uttar Pradesh,,,1554116
22-07-2020,Uttar Pradesh,,55588,1600000
23-07-2020,Uttar Pradesh,,58104,1654651
24-07-2020,Uttar Pradesh,,60771,1705348
25-07-2020,Uttar Pradesh,,63742,1762416
26-07-2020,Uttar Pradesh,,67048,1834297
27-07-2020,Uttar Pradesh,,70493,1941259
28-07-2020,Uttar Pradesh,,73951,2033089
29-07-2020,Uttar Pradesh,,77334,2120843
30-07-2020,Uttar Pradesh,,81039,2209810
31-07-2020,Uttar Pradesh,,,2325428
01-08-2020,Uttar Pradesh,,89068,2418809
02-08-2020,Uttar Pradesh,,92921,2533631
03-08-2020,Uttar Pradesh,,97362,2623260
04-08-2020,Uttar Pradesh,,100310,2689973
06-08-2020,Uttar Pradesh,,108974,2797687
07-08-2020,Uttar Pradesh,,113440,2893424
08-08-2020,Uttar Pradesh,,118038,2996406
09-08-2020,Uttar Pradesh,,,3118567
10-08-2020,Uttar Pradesh,,126722,3209587
11-08-2020,Uttar Pradesh,,,3314435
12-08-2020,Uttar Pradesh,,,3412346
13-08-2020,Uttar Pradesh,,,3501127
14-08-2020,Uttar Pradesh,,,3598210
15-08-2020,Uttar Pradesh,,,3695700
16-08-2020,Uttar Pradesh,,,3786633
17-08-2020,Uttar Pradesh,,,3872640
18-08-2020,Uttar Pradesh,,,3966848
19-08-2020,Uttar Pradesh,,,4075174
20-08-2020,Uttar Pradesh,,,4184690
21-08-2020,Uttar Pradesh,,,4294980
22-08-2020,Uttar Pradesh,,,4420101
23-08-2020,Uttar Pradesh,,,4551619
24-08-2020,Uttar Pradesh,,,4674620
25-08-2020,Uttar Pradesh,,,4796488
26-08-2020,Uttar Pradesh,,,4941679
27-08-2020,Uttar Pradesh,,,5080205
28-08-2020,Uttar Pradesh,,,5202557
29-08-2020,Uttar Pradesh,,,5350704
30-08-2020,Uttar Pradesh,,,5490354
01-09-2020,Uttar Pradesh,,,5776664
02-09-2020,Uttar Pradesh,,,5913584
03-09-2020,Uttar Pradesh,,,6050449
04-09-2020,Uttar Pradesh,,,6196994
05-09-2020,Uttar Pradesh,,,6345223
06-09-2020,Uttar Pradesh,,,6500969
07-09-2020,Uttar Pradesh,,,6631318
08-09-2020,Uttar Pradesh,,,6773289
09-09-2020,Uttar Pradesh,,,6917773
10-09-2020,Uttar Pradesh,,,7067208
11-09-2020,Uttar Pradesh,,,7217980
12-09-2020,Uttar Pradesh,,,7358472
13-09-2020,Uttar Pradesh,,,7505653
14-09-2020,Uttar Pradesh,,,7636000
15-09-2020,Uttar Pradesh,,,7784281
16-09-2020,Uttar Pradesh,,,7938533
17-09-2020,Uttar Pradesh,,,8089882
18-09-2020,Uttar Pradesh,,,8245710
19-09-2020,Uttar Pradesh,,,8399785
20-09-2020,Uttar Pradesh,,,8540604
21-09-2020,Uttar Pradesh,,,8676627
02-04-2020,Uttarakhand,554,7,678
07-04-2020,Uttarakhand,1092,32,1289
09-04-2020,Uttarakhand,1235,35,1531
10-04-2020,Uttarakhand,1320,35,1688
11-04-2020,Uttarakhand,1340,35,1705
12-04-2020,Uttarakhand,1452,35,1820
13-04-2020,Uttarakhand,1665,35,1998
14-04-2020,Uttarakhand,1838,35,2174
15-04-2020,Uttarakhand,2022,37,2413
16-04-2020,Uttarakhand,2210,37,2593
17-04-2020,Uttarakhand,2420,40,2831
18-04-2020,Uttarakhand,2710,42,3158
19-04-2020,Uttarakhand,3046,44,3344
20-04-2020,Uttarakhand,3228,46,3677
21-04-2020,Uttarakhand,3445,46,4061
22-04-2020,Uttarakhand,3664,46,4275
23-04-2020,Uttarakhand,3879,47,4473
24-04-2020,Uttarakhand,4239,48,4767
25-04-2020,Uttarakhand,4423,48,5194
26-04-2020,Uttarakhand,4675,50,5277
27-04-2020,Uttarakhand,4912,51,5463
28-04-2020,Uttarakhand,5212,52,5739
29-04-2020,Uttarakhand,5547,54,6046
30-04-2020,Uttarakhand,6100,57,6565
01-05-2020,Uttarakhand,6533,57,7042
02-05-2020,Uttarakhand,6786,59,7369
03-05-2020,Uttarakhand,6986,60,7578
04-05-2020,Uttarakhand,7134,60,7806
05-05-2020,Uttarakhand,7357,61,8060
06-05-2020,Uttarakhand,7698,61,8346
07-05-2020,Uttarakhand,8138,61,8783
08-05-2020,Uttarakhand,8485,61,9116
09-05-2020,Uttarakhand,8659,67,9386
10-05-2020,Uttarakhand,8990,68,9668
11-05-2020,Uttarakhand,9151,68,9915
12-05-2020,Uttarakhand,9390,68,10471
13-05-2020,Uttarakhand,9750,70,10792
14-05-2020,Uttarakhand,10157,75,11294
15-05-2020,Uttarakhand,10523,79,12045
16-05-2020,Uttarakhand,10990,88,12597
17-05-2020,Uttarakhand,11316,92,13212
18-05-2020,Uttarakhand,11812,93,13870
19-05-2020,Uttarakhand,12242,104,14691
20-05-2020,Uttarakhand,12945,120,15503
21-05-2020,Uttarakhand,13808,132,16528
22-05-2020,Uttarakhand,14960,151,18008
23-05-2020,Uttarakhand,15757,173,19248
24-05-2020,Uttarakhand,16640,293,20969
25-05-2020,Uttarakhand,17315,332,22117
26-05-2020,Uttarakhand,18193,400,23076
27-05-2020,Uttarakhand,18645,438,23975
28-05-2020,Uttarakhand,19702,493,25380
29-05-2020,Uttarakhand,20636,602,26951
30-05-2020,Uttarakhand,21512,727,28433
31-05-2020,Uttarakhand,22546,802,30438
01-06-2020,Uttarakhand,23400,929,31703
02-06-2020,Uttarakhand,24262,999,33081
03-06-2020,Uttarakhand,25385,1066,34413
04-06-2020,Uttarakhand,26093,1145,35117
05-06-2020,Uttarakhand,27184,1215,35967
06-06-2020,Uttarakhand,28172,1245,36638
07-06-2020,Uttarakhand,28945,1341,37166
08-06-2020,Uttarakhand,30620,1380,39133
09-06-2020,Uttarakhand,31945,1488,40264
10-06-2020,Uttarakhand,33369,1560,40872
11-06-2020,Uttarakhand,34604,1637,41888
12-06-2020,Uttarakhand,35670,1692,42783
13-06-2020,Uttarakhand,36834,1759,44040
14-06-2020,Uttarakhand,37554,1816,45344
15-06-2020,Uttarakhand,38643,1836,46573
16-06-2020,Uttarakhand,39552,1912,47870
17-06-2020,Uttarakhand,40434,1985,49462
18-06-2020,Uttarakhand,42008,2079,50796
19-06-2020,Uttarakhand,43438,2127,53155
20-06-2020,Uttarakhand,45131,2278,54512
21-06-2020,Uttarakhand,46286,2324,55819
22-06-2020,Uttarakhand,47852,2401,56724
23-06-2020,Uttarakhand,49478,2505,58338
24-06-2020,Uttarakhand,50950,2568,59616
25-06-2020,Uttarakhand,52289,2642,61165
26-06-2020,Uttarakhand,54007,2725,62500
27-06-2020,Uttarakhand,54918,2791,63960
28-06-2020,Uttarakhand,55892,2823,64984
29-06-2020,Uttarakhand,56715,2831,66396
30-06-2020,Uttarakhand,57862,2881,69024
01-07-2020,Uttarakhand,59350,2947,70032
02-07-2020,Uttarakhand,60555,2984,72104
03-07-2020,Uttarakhand,62340,3048,73738
04-07-2020,Uttarakhand,64801,3093,76878
05-07-2020,Uttarakhand,66407,3124,78306
06-07-2020,Uttarakhand,67731,3161,79605
07-07-2020,Uttarakhand,69926,3230,81447
08-07-2020,Uttarakhand,72862,3258,83900
09-07-2020,Uttarakhand,74975,3305,86458
10-07-2020,Uttarakhand,77553,3373,89179
11-07-2020,Uttarakhand,80882,3417,92198
12-07-2020,Uttarakhand,83089,3537,94121
13-07-2020,Uttarakhand,84912,3608,96123
14-07-2020,Uttarakhand,86747,3686,98878
15-07-2020,Uttarakhand,89212,3785,102529
16-07-2020,Uttarakhand,95745,3982,109784
17-07-2020,Uttarakhand,98551,4102,113846
18-07-2020,Uttarakhand,101613,4276,116694
19-07-2020,Uttarakhand,104118,4515,119345
20-07-2020,Uttarakhand,106350,4642,123000
21-07-2020,Uttarakhand,108488,4849,127098
22-07-2020,Uttarakhand,112210,5300,129783
23-07-2020,Uttarakhand,115683,5445,132840
24-07-2020,Uttarakhand,119647,5717,135447
25-07-2020,Uttarakhand,124153,5961,139229
26-07-2020,Uttarakhand,126505,6104,141431
27-07-2020,Uttarakhand,130531,6328,145627
28-07-2020,Uttarakhand,134376,6587,150065
29-07-2020,Uttarakhand,138706,6866,154984
30-07-2020,Uttarakhand,146230,7065,163683
31-07-2020,Uttarakhand,149507,7183,168113
01-08-2020,Uttarakhand,153471,7447,172477
02-08-2020,Uttarakhand,156823,7593,175881
03-08-2020,Uttarakhand,159414,7800,178595
04-08-2020,Uttarakhand,162715,8008,182335
05-08-2020,Uttarakhand,165690,8254,186966
06-08-2020,Uttarakhand,169634,8552,190898
07-08-2020,Uttarakhand,177042,8901,199081
08-08-2020,Uttarakhand,183248,9402,205565
09-08-2020,Uttarakhand,186531,9632,209627
10-08-2020,Uttarakhand,193925,10021,218838
11-08-2020,Uttarakhand,200671,,225618
12-08-2020,Uttarakhand,206898,,232259
13-08-2020,Uttarakhand,214203,11302,242150
14-08-2020,Uttarakhand,221085,11615,251236
15-08-2020,Uttarakhand,225614,11940,256008
16-08-2020,Uttarakhand,229387,12175,260790
17-08-2020,Uttarakhand,235055,,265748
18-08-2020,Uttarakhand,240454,,273357
19-08-2020,Uttarakhand,245055,,279961
20-08-2020,Uttarakhand,250500,,286330
21-08-2020,Uttarakhand,258971,14083,294279
22-08-2020,Uttarakhand,266862,,301813
23-08-2020,Uttarakhand,273208,,307803
24-08-2020,Uttarakhand,281202,,316265
25-08-2020,Uttarakhand,288263,,325384
26-08-2020,Uttarakhand,296427,,334979
27-08-2020,Uttarakhand,308314,,348897
28-08-2020,Uttarakhand,316968,,361389
29-08-2020,Uttarakhand,330242,,376747
30-08-2020,Uttarakhand,337445,,384796
31-08-2020,Uttarakhand,347554,,394015
01-09-2020,Uttarakhand,357681,,403955
02-09-2020,Uttarakhand,367512,,413595
03-09-2020,Uttarakhand,378265,,424156
04-09-2020,Uttarakhand,387943,,435449
05-09-2020,Uttarakhand,397563,,445277
06-09-2020,Uttarakhand,405264,,454027
07-09-2020,Uttarakhand,414526,,462803
08-09-2020,Uttarakhand,422151,,472111
09-09-2020,Uttarakhand,431315,,482663
10-09-2020,Uttarakhand,440687,,491505
11-09-2020,Uttarakhand,448924,,501880
12-09-2020,Uttarakhand,456585,,511129
13-09-2020,Uttarakhand,465673,,519869
14-09-2020,Uttarakhand,474247,,528897
15-09-2020,Uttarakhand,484436,,541910
16-09-2020,Uttarakhand,494971,,555071
17-09-2020,Uttarakhand,505858,,567169
18-09-2020,Uttarakhand,517125,,579582
19-09-2020,Uttarakhand,531500,,594476
20-09-2020,Uttarakhand,541592,,605236
21-09-2020,Uttarakhand,551414,,616986
01-04-2020,West Bengal,568,37,659
04-04-2020,West Bengal,,,1042
06-04-2020,West Bengal,,,1301
